"Recip_County","Recip_State","Month","Year","Total","Lat","Long","Cases"
"Montgomery County","VA",12,2021,3148420,37.175538,-80.387794,388959
"Montmorency County","MI",12,2021,347338,45.024134,-84.130107,40660
"Montour County","PA",12,2021,987555,41.029284,-76.665225,95180
"Montrose County","CO",12,2021,1421416,38.407507,-108.266282,213259
"Moody County","SD",12,2021,225493,44.012429,-96.676054,29162
"Moore County","NC",12,2021,4125013,35.308272,-79.492725,447776
"Moore County","TN",12,2021,98280,35.288888,-86.358684,46025
"Moore County","TX",12,2021,627155,35.835676,-101.890502,115250
"Mora County","NM",12,2021,207344,35.982841,-104.921898,13759
"Morgan County","AL",12,2021,3543153,34.454484,-86.846402,709465
"Morgan County","CO",12,2021,909632,40.263159,-103.81221,128005
"Morgan County","GA",12,2021,344147,33.598696,-83.499435,108753
"Morgan County","IL",12,2021,1238192,39.717668,-90.205005,178988
"Morgan County","IN",12,2021,2511371,39.482646,-86.447457,339757
"Morgan County","MO",12,2021,521501,38.420806,-92.874835,91012
"Morgan County","OH",12,2021,408432,39.624946,-81.861697,70636
"Morgan County","TN",12,2021,741123,36.138697,-84.639262,124287
"Morgan County","UT",12,2021,423347,41.091027,-111.577885,63205
"Morgan County","WV",12,2021,362277,39.557345,-78.256517,80381
"Morrill County","NE",12,2021,106017,41.732204,-102.990594,29219
"Morris County","NJ",12,2021,26267265,40.858896,-74.547292,2097911
"Morris County","TX",12,2021,340776,33.116466,-94.731265,53484
"Morrison County","MN",12,2021,1125803,46.020484,-94.266619,216464
"Morrow County","OH",12,2021,969605,40.525266,-82.797729,169525
"Morrow County","OR",12,2021,418106,45.425496,-119.602311,62243
"Morton County","ND",12,2021,973889,46.710819,-101.298265,257823
"Motley County","TX",12,2021,25251,34.057899,-100.793152,5409
"Moultrie County","IL",12,2021,420513,39.636896,-88.625726,86378
"Mountrail County","ND",12,2021,324428,48.210073,-102.364895,68220
"Mower County","MN",12,2021,1668202,43.666249,-92.759514,237302
"Multnomah County","OR",12,2021,44114509,45.547711,-122.417363,1936763
"Murray County","GA",12,2021,506098,34.797097,-84.73799,244162
"Murray County","MN",12,2021,309151,44.015594,-95.761581,48723
"Murray County","OK",12,2021,434928,34.485766,-97.071557,85581
"Muscatine County","IA",12,2021,1733605,41.483776,-91.118699,215668
"Muscogee County","GA",12,2021,4856835,32.510197,-84.874946,779896
"Muskegon County","MI",12,2021,6318400,43.428739,-86.420908,937457
"Muskingum County","OH",12,2021,2772794,39.966046,-81.943506,540477
"Muskogee County","OK",12,2021,2426042,35.617551,-95.383911,434918
"Musselshell County","MT",12,2021,107418,46.505281,-108.439763,23507
"Nacogdoches County","TX",12,2021,1999866,31.62056,-94.62025,249452
"Nance County","NE",12,2021,39170,41.402385,-97.991408,18770
"Nantucket County","MA",12,2021,0,41.293392,-70.102164,65298
"Napa County","CA",12,2021,7182399,38.5071,-122.325904,426384
"Nash County","NC",12,2021,3735939,35.965945,-77.987555,496847
"Nassau County","FL",12,2021,3484619,30.605963,-81.765087,475028
"Nassau County","NY",12,2021,73726747,40.729612,-73.589414,7659977
"Natrona County","WY",12,2021,2428363,42.977645,-106.768219,513648
"Navajo County","AZ",12,2021,5467853,35.390785,-110.321025,803004
"Navarro County","TX",12,2021,1440361,32.048448,-96.476909,281024
"Nelson County","ND",12,2021,144023,47.918667,-98.204428,18936
"Nelson County","VA",12,2021,569070,37.789079,-78.88344,48739
"Nemaha County","NE",12,2021,228430,40.387389,-95.852721,33765
"Neshoba County","MS",12,2021,790917,32.752518,-89.119274,210788
"Nevada County","AR",12,2021,251499,33.666699,-93.305072,44596
"Nevada County","CA",12,2021,4369140,39.297508,-120.771343,320694
"New Castle County","DE",12,2021,25831973,39.575915,-75.644132,2882850
"New Hanover County","NC",12,2021,10592092,34.183445,-77.864204,930920
"New Kent County","VA",12,2021,785968,37.51016,-76.999331,84541
"New Madrid County","MO",12,2021,387444,36.594261,-89.655948,108380
"Newaygo County","MI",12,2021,1447719,43.562712,-85.791372,262175
"Newberry County","SC",12,2021,1370724,34.289881,-81.599676,243671
"Newport County","RI",12,2021,4451937,41.501045,-71.283063,319162
"Newton County","AR",12,2021,183569,35.910742,-93.215898,40066
"Newton County","GA",12,2021,1585012,33.552751,-83.85136,535944
"Newton County","IN",12,2021,292990,40.962399,-87.402172,59808
"Newton County","MO",12,2021,1044881,36.908371,-94.335034,259308
"Newton County","MS",12,2021,734004,32.40197,-89.118412,123617
"Newton County","TX",12,2021,224651,30.786718,-93.73925,30046
"Nez Perce County","ID",12,2021,1457234,46.333791,-116.760909,201784
"Niagara County","NY",12,2021,9335926,43.272672,-78.812943,977003
"Nicholas County","WV",12,2021,992431,38.291432,-80.797515,143271
"Nicollet County","MN",12,2021,1469133,44.35882,-94.245684,170921
"Niobrara County","WY",12,2021,49716,43.062159,-104.468373,15465
"Noble County","IN",12,2021,1224190,41.404679,-85.417271,302679
"Noble County","OH",12,2021,413703,39.767232,-81.452493,70923
"Noble County","OK",12,2021,475001,36.384901,-97.236335,61513
"Nobles County","MN",12,2021,879277,43.677686,-95.763132,166247
"Nodaway County","MO",12,2021,722066,40.361136,-94.883146,129246
"Nolan County","TX",12,2021,399660,32.312338,-100.418108,79083
"Norfolk County","MA",12,2021,38510700,42.171738,-71.18111,2332607
"Norman County","MN",12,2021,263741,47.329453,-96.463776,33337
"Northampton County","NC",12,2021,638262,36.421774,-77.398352,82875
"Northampton County","PA",12,2021,14264117,40.752791,-75.307447,1646518
"Northampton County","VA",12,2021,560436,37.302775,-75.924018,37533
"Northumberland County","PA",12,2021,3537222,40.851524,-76.709877,497688
"Northumberland County","VA",12,2021,438518,37.856974,-76.379687,40130
"Nottoway County","VA",12,2021,438761,37.141167,-78.053866,84178
"Nowata County","OK",12,2021,305352,36.789615,-95.613312,59054
"Noxubee County","MS",12,2021,381013,33.106606,-88.566152,58913
"Nuckolls County","NE",12,2021,137689,40.176492,-98.046842,22164
"Nueces County","TX",12,2021,13998643,27.740032,-97.516214,1958397
"Nye County","NV",12,2021,1465978,37.965864,-116.459011,159857
"Oakland County","MI",12,2021,55898952,42.660452,-83.38421,5691858
"Obion County","TN",12,2021,816606,36.361892,-89.148078,219976
"Ocean County","NJ",12,2021,22764836,39.865669,-74.258864,3373708
"Oceana County","MI",12,2021,954398,43.603954,-86.467177,147912
"Ochiltree County","TX",12,2021,237727,36.278744,-100.815864,50996
"Oconee County","GA",12,2021,698009,33.834125,-83.437728,186105
"Oconee County","SC",12,2021,2460856,34.748766,-83.06154,508328
"Oconto County","WI",12,2021,1368557,44.996575,-88.206516,260311
"Ogemaw County","MI",12,2021,638575,44.33328,-84.128073,99985
"Oglala Lakota County","SD",12,2021,681133,43.333393,-102.561486,81436
"Ogle County","IL",12,2021,1955890,42.041884,-89.320176,289556
"Oglethorpe County","GA",12,2021,307613,33.866806,-83.074081,71198
"Ohio County","IN",12,2021,297929,38.940527,-84.964299,29706
"Ohio County","WV",12,2021,1523949,40.100323,-80.6199,218776
"Okaloosa County","FL",12,2021,8355409,30.614325,-86.59108,1086860
"Okanogan County","WA",12,2021,1913395,48.548453,-119.742235,176574
"Okeechobee County","FL",12,2021,1301564,27.385592,-80.887388,230971
"Okfuskee County","OK",12,2021,375578,35.466804,-96.327762,75899
"Oklahoma County","OK",12,2021,35575536,35.554611,-97.409401,3909519
"Okmulgee County","OK",12,2021,1114185,35.6435,-95.965947,200411
"Oktibbeha County","MS",12,2021,1682666,33.422313,-88.876151,226225
"Oldham County","TX",12,2021,48188,35.401921,-102.59762,12193
"Oliver County","ND",12,2021,34467,47.118079,-101.33142,7776
"Olmsted County","MN",12,2021,8416230,43.9995,-92.410096,737426
"Oneida County","ID",12,2021,129198,42.183895,-112.520449,18602
"Oneida County","NY",12,2021,9591786,43.242727,-75.434282,1117674
"Oneida County","WI",12,2021,1601932,45.716176,-89.534533,188937
"Onondaga County","NY",12,2021,22741847,43.006516,-76.196134,2000699
"Onslow County","NC",12,2021,7723269,34.763109,-77.499469,964934
"Ontario County","NY",12,2021,5076808,42.856357,-77.303497,401322
"Ontonagon County","MI",12,2021,279005,46.835325,-89.276912,22369
"Orange County","CA",12,2021,152968068,33.675687,-117.777207,10593849
"Orange County","FL",12,2021,64658100,28.514391,-81.323284,7276675
"Orange County","IN",12,2021,735183,38.547381,-86.489257,108031
"Orange County","NC",12,2021,8419901,36.062525,-79.120033,395099
"Orange County","NY",12,2021,16704122,41.40241,-74.306252,2075872
"Orange County","TX",12,2021,2037211,30.122323,-93.8941,432609
"Orange County","VA",12,2021,1036399,38.249326,-78.011092,132087
"Orange County","VT",12,2021,1076093,44.003373,-72.369579,60637
"Orangeburg County","SC",12,2021,3177678,33.436135,-80.802913,464901
"Oregon County","MO",12,2021,224694,36.68531,-91.401827,46582
"Orleans County","NY",12,2021,1469571,43.339906,-78.207028,188447
"Orleans County","VT",12,2021,1094318,44.828442,-72.25163,114238
"Osage County","MO",12,2021,367355,38.464253,-91.859504,74178
"Osage County","OK",12,2021,1124316,36.624299,-96.408112,228657
"Osceola County","FL",12,2021,18182422,28.059027,-81.139312,2288630
"Osceola County","MI",12,2021,663969,43.997552,-85.322283,116588
"Oscoda County","MI",12,2021,238800,44.687257,-84.126905,35461
"Oswego County","NY",12,2021,4635445,43.461443,-76.209262,486844
"Otero County","CO",12,2021,596126,37.88417,-103.72126,102078
"Otero County","NM",12,2021,2708879,32.615599,-105.751308,326534
"Otoe County","NE",12,2021,592958,40.637992,-96.131027,73132
"Otsego County","MI",12,2021,927090,45.021787,-84.576603,129272
"Otsego County","NY",12,2021,2488608,42.629776,-75.028841,188177
"Ottawa County","MI",12,2021,11193990,43.054969,-86.219349,1648097
"Ottawa County","OH",12,2021,1700918,41.545495,-83.012613,185444
"Ottawa County","OK",12,2021,828893,36.835764,-94.802681,200867
"Otter Tail County","MN",12,2021,2071057,46.405727,-95.714581,317711
"Ouachita County","AR",12,2021,860657,33.591168,-92.878413,110623
"Ouray County","CO",12,2021,229291,38.154731,-107.78848,16787
"Outagamie County","WI",12,2021,8096142,44.418226,-88.464988,1148571
"Overton County","TN",12,2021,540258,36.34485,-85.283076,155996
"Owen County","IN",12,2021,589664,39.317339,-86.838845,115487
"Owyhee County","ID",12,2021,256224,42.572851,-116.18969,53539
"Ozark County","MO",12,2021,202174,36.64959,-92.458549,39969
"Ozaukee County","WI",12,2021,4362062,43.501807,-87.847551,451981
"Pacific County","WA",12,2021,853526,46.556587,-123.782419,60855
"Page County","VA",12,2021,585025,38.623209,-78.491872,119367
"Palm Beach County","FL",12,2021,67713120,26.649126,-80.448354,7252468
"Palo Pinto County","TX",12,2021,705435,32.752204,-98.317967,153408
"Pamlico County","NC",12,2021,496425,35.147575,-76.665268,55348
"Panola County","MS",12,2021,1056824,34.365205,-89.963065,213721
"Panola County","TX",12,2021,575285,32.163978,-94.305156,94039
"Park County","CO",12,2021,609258,39.118914,-105.717648,56245
"Park County","MT",12,2021,694005,45.463081,-110.53493,85647
"Park County","WY",12,2021,935431,44.492387,-109.593597,173515
"Parke County","IN",12,2021,446890,39.77425,-87.19695,80666
"Parker County","TX",12,2021,4140040,32.777096,-97.805905,783810
"Parmer County","TX",12,2021,249499,34.532163,-102.784853,50392
"Pasco County","FL",12,2021,21834316,28.309823,-82.511006,2508430
"Pasquotank County","NC",12,2021,1504721,36.265199,-76.260691,175868
"Passaic County","NJ",12,2021,23124037,41.036655,-74.299408,2791799
"Patrick County","VA",12,2021,475875,36.667138,-80.286413,74741
"Paulding County","GA",12,2021,2570770,33.92103,-84.867169,831660
"Paulding County","OH",12,2021,528270,41.118948,-84.582125,106115
"Pawnee County","NE",12,2021,76128,40.137797,-96.245214,9803
"Pawnee County","OK",12,2021,555906,36.313704,-96.696669,87268
"Payette County","ID",12,2021,492422,44.00243,-116.750238,133237
"Payne County","OK",12,2021,2767607,36.079225,-96.975255,387497
"Peach County","GA",12,2021,356156,32.571324,-83.831978,131684
"Pearl River County","MS",12,2021,1762405,30.774793,-89.586904,304738
"Pecos County","TX",12,2021,584416,30.773298,-102.718153,74045
"Pembina County","ND",12,2021,260832,48.766896,-97.545405,45253
"Pemiscot County","MO",12,2021,333507,36.209916,-89.785942,66684
"Pend Oreille County","WA",12,2021,378231,48.543825,-117.232191,52847
"Pender County","NC",12,2021,2243151,34.512556,-77.888106,292944
"Pendleton County","WV",12,2021,324089,38.67445,-79.340617,39879
"Pennington County","MN",12,2021,498702,48.069247,-96.037725,80974
"Pennington County","SD",12,2021,4572561,44.002349,-102.823801,720025
"Peoria County","IL",12,2021,7339676,40.785972,-89.766993,965581
"Pepin County","WI",12,2021,245485,44.627436,-91.83489,43323
"Perkins County","NE",12,2021,76725,40.857646,-101.627468,12867
"Perkins County","SD",12,2021,64509,45.483387,-102.467995,15866
"Perquimans County","NC",12,2021,435917,36.180897,-76.403244,54140
"Perry County","AL",12,2021,295564,32.639005,-87.293827,44175
"Perry County","AR",12,2021,366220,34.946363,-92.926877,50730
"Perry County","IL",12,2021,697829,38.084381,-89.368525,145513
"Perry County","IN",12,2021,734835,38.081436,-86.62654,94986
"Perry County","MO",12,2021,510642,37.71113,-89.802125,111209
"Perry County","MS",12,2021,292753,31.169307,-88.988755,67004
"Perry County","OH",12,2021,970251,39.743187,-82.237952,183558
"Perry County","PA",12,2021,1504536,40.39778,-77.266328,199276
"Perry County","TN",12,2021,223086,35.663752,-87.869326,51734
"Pershing County","NV",12,2021,162875,40.439639,-118.409477,37119
"Person County","NC",12,2021,1536270,36.386356,-78.96563,174381
"Petroleum County","MT",12,2021,10306,47.141917,-108.226575,806
"Pettis County","MO",12,2021,1217043,38.727367,-93.285207,252414
"Phelps County","MO",12,2021,1321954,37.866326,-91.790349,220475
"Phelps County","NE",12,2021,130905,40.516365,-99.406557,52220
"Philadelphia County","PA",12,2021,74091589,40.009376,-75.133346,6292887
"Phillips County","AR",12,2021,593064,34.423687,-90.855593,102521
"Phillips County","CO",12,2021,146123,40.594712,-102.345105,18559
"Phillips County","MT",12,2021,121699,48.250143,-107.928897,27189
"Piatt County","IL",12,2021,669009,40.009033,-88.592355,82060
"Pickaway County","OH",12,2021,1954734,39.648947,-83.052827,393693
"Pickens County","AL",12,2021,671254,33.2968,-88.096864,104672
"Pickens County","GA",12,2021,329119,34.456746,-84.490351,181717
"Pickens County","SC",12,2021,3980216,34.885368,-82.723377,901797
"Pickett County","TN",12,2021,153977,36.559364,-85.075741,35415
"Pierce County","GA",12,2021,352867,31.353998,-82.21037,135625
"Pierce County","ND",12,2021,126280,48.238883,-99.966497,26069
"Pierce County","NE",12,2021,155037,42.271413,-97.610992,30008
"Pierce County","WA",12,2021,38035828,47.051413,-122.15324,3203117
"Pierce County","WI",12,2021,1275302,44.725336,-92.426279,249781
"Pike County","AL",12,2021,932026,31.798653,-85.941608,161209
"Pike County","AR",12,2021,314949,34.158191,-93.658659,55564
"Pike County","GA",12,2021,223167,33.081149,-84.389462,122578
"Pike County","IL",12,2021,421036,39.625106,-90.889034,100220
"Pike County","IN",12,2021,477956,38.397961,-87.232547,81743
"Pike County","MO",12,2021,463363,39.339959,-91.171607,94758
"Pike County","MS",12,2021,1300699,31.177516,-90.397725,186023
"Pike County","OH",12,2021,811843,39.071341,-83.052911,149755
"Pike County","PA",12,2021,2218265,41.325949,-75.031514,204089
"Pima County","AZ",12,2021,47706612,32.128038,-111.783657,5164890
"Pinal County","AZ",12,2021,16157018,32.918521,-111.366339,2650651
"Pine County","MN",12,2021,984441,46.10094,-92.763094,169034
"Pinellas County","FL",12,2021,43116967,27.905342,-82.798066,4261519
"Pipestone County","MN",12,2021,335284,44.015361,-96.257015,48579
"Pitkin County","CO",12,2021,1048660,39.217541,-106.916162,108206
"Pitt County","NC",12,2021,6638203,35.59249,-77.372739,968929
"Pittsburg County","OK",12,2021,1367586,34.92554,-95.74813,221892
"Pittsylvania County","VA",12,2021,1693465,36.821721,-79.398502,271758
"Piute County","UT",12,2021,40366,38.335881,-112.129375,6462
"Placer County","CA",12,2021,17896872,39.062032,-120.722718,1345000
"Platte County","MO",12,2021,4059261,39.37869,-94.761477,214784
"Platte County","NE",12,2021,555786,41.576866,-97.513467,192062
"Platte County","WY",12,2021,230724,42.131593,-104.953963,48496
"Pleasants County","WV",12,2021,230211,39.368133,-81.161172,47622
"Plumas County","CA",12,2021,0,39.992295,-120.824371,62227
"Plymouth County","MA",12,2021,24899354,41.987196,-70.741942,2209405
"Pocahontas County","WV",12,2021,313087,38.332606,-80.010121,40600
"Poinsett County","AR",12,2021,720356,35.56887,-90.681104,163928
"Polk County","AR",12,2021,479268,34.490915,-94.230884,94171
"Polk County","FL",12,2021,27569607,27.953649,-81.693534,4071798
"Polk County","GA",12,2021,546679,33.996015,-85.188338,271960
"Polk County","MN",12,2021,1230281,47.774254,-96.400027,193015
"Polk County","MO",12,2021,858189,37.616761,-93.400817,174161
"Polk County","NC",12,2021,638768,35.277901,-82.167621,77092
"Polk County","NE",12,2021,80554,41.187925,-97.570663,26965
"Polk County","OR",12,2021,3645688,44.900372,-123.39864,264955
"Polk County","TN",12,2021,475738,35.109437,-84.541112,102795
"Polk County","TX",12,2021,1681185,30.784553,-94.837338,186495
"Polk County","WI",12,2021,1539083,45.462041,-92.447066,278022
"Pondera County","MT",12,2021,223642,48.228604,-112.220761,25822
